dialogue,label
"야 뭐해
어 나 지금 도서관이야 조용히 말해야 돼
그래 내가 게임 이벤트 얘기하려고 전화했거든
좋아 그 이벤트 말이야 어떻게 참여할 거야
나는 음 전략을 좀 짜보려고 했는데 말이지
그러면 우리 같이 팀 짜고 다 같이 대회 나가는 게 어때
오 그거 괜찮은데 언제 모여서 얘기할까
내일 저녁에 시간 돼
어 내일 저녁에 도서관 앞 카페 어때 그럼 서로 얘기하며 준비하자
좋아 그럼 내일 그 카페에서 보자 고마워
응 그래 나중에 봐",0
"어 지금 현장 문제 좀 얘기할 수 있어
어 그래 문제 뭐야
저번에 말했던 기둥 부분 있잖아
응 거기서 문제가 생겼어
콘크리트 강도가 예상보다 낮아서 말이야
아 진짜 심각하네
어떻게 해결해야 할까
일단 재료 다시 확인하고 보강 필요할 것 같은데
응 그리고 그쪽 업체랑 다시 얘기해보자
알겠어 그럼 그렇게 진행하자
어 고마워 잘 처리하자
응 그럼 나중에 보자",0
"저기 말인데 지금 좀 얘기할 수 있어
어 그래 무슨 일이야
음 현장에서 도면이랑 좀 안 맞는 부분이 생겨서
아 그래 그러면 어디 부분이야
기둥 쪽에서 조금 어긋난 것 같아
그래서 현장 검토 해봤어 이미
응 오늘 아침에 확인했어
음 그러면 재료 쪽 문제일까 설계 쪽일까
아직 명확하진 않은데 아마 설계 수정이 필요할지도 몰라
그래 그럼 팀에서 검토해보고 얘기 좀 나눠보자
알았어 그럼 자료 준비해볼게
오케이 고마워 그럼 나중에 추가로 얘기하자
응 알겠어 그럼 이따 만나",0
"어 공모전 일정 좀 논의할까
그래 지금 조용히 말할 수 있어
우리가 언제까지 개발해야 하지
아 이번 주말까지 마무리해야 하지 않을까
음 그러려면 이번 주는 밤샘 각이네
그러게 근데 제출 준비는 다 된거야
자료 정리랑 발표 준비만 하면 돼
오케이 그럼 오늘 저녁에 모일까
좋아 내가 장소 예약할게
그래 고마워 그럼 이따 봐",0
"야 뭐해
나 지금 집에서 쉬고 있어
다름 아니라 개발 공모전 일정 좀 맞춰보려고
그래 언제부터 시작할까
내 생각엔 이 주말부터 시작하면 좋을 것 같아
주말에 시작하고 다음 주 중간부터 본격적으로 작업하면 될 거 같은데
좋아 그럼 첫 주말에 기획 구체화하고 자료 수집하자
그다음엔 바로 프로토타입 개발 시작하자
응 그리고 한 주 지나서 중간 점검 한번 하자
일정 확인하면서 필요한 거 있으면 서로 바로바로 얘기하자
응 알겠어 그럼 이번 주말에 만나자
그래 연락할게",0
"어 나 지금 버스 타고 가는 중이야
아 그래 나도 좀 있다가 집에 가는 길이야
너 요즘 TV 뭐 재밌는 거 봤어
어 재밌는 거 많지 요즘 그 뭐야 베스트 드라마가 있는데
오 진짜 어떤 거야
그게 말이야 너 역사 드라마 좋아하면 딱인데 진짜 잘 만들었어
하하 나 그런 거 좋아하지 제목이 뭐야
그거 이름이 조금 어려운데 한번 보면 빠져
오케이 그럼 나중에 집에서 볼게
그래 봐봐 꼭 추천한다니까 나보다 더 재미있게 볼걸
크크 알았어 고마워 나중에 또 추천해줘
당연하지 그럼 다음에 또 전화할게
어 그래 조심히 가
응 너도 나중에 봐",0
"야 뭐해
어 집에 있어 너는
나도 집이지
있잖아 요즘 재미있는 프로그램 뭐 봐
음 내가 최근에 본 것 중에 하나 있는데 완전 웃겨서 너도 봐볼래
오 뭐야 뭐야 어떤 건데
그 진짜 이상한 사람들 나오는 리얼리티 쇼인데 처음엔 별로인 줄 알았는데 보다 보니까 빠져들더라
오 그런 거 재밌지 출연자들이 막 엉뚱한 짓 하는 거야
맞아 그게 완전 포인트야 그리고 거기서 막 미션도 주고 그래서 진짜 대박이다 하하
오 이번 주말에 그거 몰아봐야겠다
그래 꼭 봐봐 완전 후회 안 할 거야
알았어 추천 고마워
별말씀을 대화하다 보니 시간 가는 줄 몰랐네 그럼 또 보자
그래 나중에 보자",0
"야 너 드라마 봤어
어 어제 그거 완전 대박이더라
진짜 장면마다 감동이었지
맞아 특히 마지막 엔딩에서 눈물 펑펑
나도 울었어 하하 참
배우 연기 너무 좋지 않냐
응 특히 주인공이 마음을 울리더라
그래서 나 그거 끝나고 잠시 생각에 잠겼지 뭐야
나도 그래 다음 시즌 빨리 나왔으면 좋겠어
그러게 기다리기 너무 힘들다
조용히 해야 돼 주변에서 다 공부하고 있거든
아 그래 나중에 더 얘기하자
그래 나중에 봐",0
"야 드라마 다 봤어
응 다 봤지 진짜 대박이야
마지막에 완전 울컥했잖아 나도
맞아 나도 그 장면에서 눈물 찔끔
이런 감동 오랜만이야 진짜
그러니까 나도 말이야 지금 도서관인데 조용히 말해야 되서
아 조용히 해야 되는구나
그래도 정말 좋았어 앞으로도 이런 드라마 많았으면
응 나도 그렇게 생각해 아니 근데 그 배우 연기 너무 잘하지 않냐
진짜 진짜 잘해 믿고 보는 배우잖아
다음 주에 또 뭐 볼까
그래 좋은 생각이야 추천 좀 해봐
알았어 그럼 나중에 봐
응 나중에 봐 연락할게",0
"안녕하세요 지금 통화 가능하세요
네 괜찮습니다
이번 영화 출연 조건에 대해 이야기 좀 나누려고요
아 네 말씀하세요
출연료는 지난번보다 약간 조정이 필요할 것 같아요
네 그 부분은 저희도 고려하고 있습니다
그리고 스케줄 조정이 가능한지 궁금해요
조용히 해야 돼서 목소리가 작아졌네요
일단 저희 쪽에서 가능한 일정을 보내드릴게요
알겠습니다 그럼 일정 확인 후 다시 말씀드릴게요
네 그렇게 하시고 추가로 궁금한 점 있으시면 언제든지 연락 주세요
네 감사합니다 그럼 이따 다시 연락드릴게요
네 좋은 하루 보내세요",0
"안녕하세요 지금 이동 중이라서 전화로 이야기할게요
아 네 저도 마침 차 안에서 통화하고 있습니다
다름이 아니라 다음 영화 출연 조건에 대해 이야기하려고요
좋습니다 어떤 부분을 조정하고 싶으신가요
배우께서 스케줄 조정이 가능하신지 궁금해서요
음 잠깐 신호 대기 중이라서요 그 부분은 가능할 것 같아요
감사합니다 이번 영화에서 기대가 큽니다
저도 기대하고 있어요 다음 주에 다시 이야기 나눠요
네 연락드리겠습니다 좋은 하루 되세요
감사합니다 그리고 안전 운전하세요",0
"야 뭐해
어 지금 카페야 좀 시끄러워
아 그랬구나 나도 지금 잠깐 얘기할 수 있어
진짜 바빠 보이더라
음 그게 내일 저녁에 비밀스러운 공간에서 이벤트가 있거든
어떤 행사야
아직 말은 못하지만 중요한 사람이 많이 온대
오 진짜 대박
그니까 그래서 너랑 나만 알아야 해
당연하지 아무한테도 말 안 할게
고마워 그리고 끝나고 나서 우리 조용한 데서 만날까
좋지 어디서 만날까
그건 나중에 다시 얘기하자 지금 카페라 잘 안 들리네
알았어 그럼 이따가 연락해
그래 나중에 봐
응 조심히 들어가
바이",0
"여보세요
어 나야 지금 도서관에서 조용히 얘기할게
응 나 카페 근처야 서로 조용하네
사실 오늘 좀 특별한 자리 있어
a급 행사라 비밀로 해야 해
오 맞아 그래서 지금 이렇게 조용히 얘기하는 거야
그럼 언제 끝나
행사는 저녁 여덟 시쯤에 끝날 것 같아
알겠어 그럼 끝나고 바로 연락해
응 그럴게 저녁쯤 다시 얘기하자
그래 기다릴게 조심히 다녀와
고마워 끊을게",0
"어 지금 밖인데 좀 시끄러워
아 괜찮아 나도 밖에서 전화 중이야
프로젝트 진행 어떻게 되고 있어
음 진행은 잘 되고 있는데 몇 가지 문제가 있어
어떤 문제인데
시간 관리가 좀 어렵네 계속 수정이 필요해
그래서 어쩌지
다음 미팅 때 팀원들 의견 더 듣고 조정해야 할 것 같아
그게 좋겠다 날씨도 좋으니까 기분 전환도 하고
맞아 이런 날씨에 일하긴 아까워
그래도 화이팅
응 고마워 나중에 봐",0
"여보세요
어 거기 바람 소리 심하다
어 지금 밖에서 프로젝트 관련해서 얘기 좀 해볼까 해서
좋아 어떤 부분부터 얘기할까
일단 진행 상황 좀 정리해볼까
음 지난주까지 목표는 거의 달성한 것 같아
응 맞아 근데 그 한 가지 문제 있잖아
어 그거 어떻게 해결했어
아 그 부분은 좀 더 자료를 찾아보고 있어
아 그랬구나 바람 불어서 소리가 잘 안 들려
미안 바람이 많이 불어서 걱정이네
나중에 실내에서 더 얘기해도 되고 지금도 괜찮아
그러면 지금 간단히 정리만 하고 다음에 다시 만나
좋아 그럼 그렇게 하자
그래 조심해서 들어가",0
"야 뭐하고 있어
지금 걷는 중이야 너는
나도 걷고 있어 나가느라 바빴어
그래 그 게임 대회 말인데 우리 전략 좀 짜야 될 거 같아
맞아 나도 그 생각했어 우리 역할 나눠야 하지 않을까
음 그럼 너는 공격 쪽으로 가고 나는 방어하는 게 어때
그거 좋다 나 공격 좋아하잖아
지금 횡단보도 건너면서 생각하는데 그 작전 괜찮은 거 같아
내가 생각해봤는데 너는 충분히 잘할 거야 믿어
고마워 좋아 나중에 만나서 더 얘기하자
오케이 나중에 봐",0
"야 뭐해
지금 도서관이야
아 그래 나도 지금 카페에서 잠깐 쉬면서
우리 대회 어떻게 할지 좀 얘기해보자
좋아
지난번에 했던 전략에서 조금만 수정하면 될 것 같아
음 나는 이번에 지원 역할을 맡는 게 더 나을 듯해
응 그게 좋겠다 내가 공격 쪽 맡을게
거기 괜찮아?
어 지금 조용히 해야 돼서
알겠어 그럼 다른 얘기는 나중에 만날 때 하자
그래 그래도 이 정도면 대회 준비는 잘 된 것 같아
맞아 하늘도 도와주겠지
대회 때 보자
응 연락할게",0
"야 뭐해
어 나야 설계 도면 좀 봤어
어 그거 봤어 뭐가 문제 있어
음 그 부분 말이야 조금 애매하지 않아
아 그러게 나도 약간 그랬어
그래서 말인데 그 부분을 다시 한 번 살펴봐야 하지 않을까 싶어
어 맞아 그렇게 하는 게 좋겠어
그리고 창문 위치도 약간 바꿔보면 어떨까 하는데
오 그거 좋은 생각인데 한번 시도해보자
응 알았어 그럼 좀 더 얘기해보자
그럼 이렇게 다시 정리해보고 나중에 이야기 나누자
좋아 그럼 나중에 연락할게
오케이 나중에 봐",0
"지금 버스 타고 가는데 너한테 전화해봐
어 그래 맞춰서 버스 탔어 뭐 좀 물어보려고
설계 도면 그거 말이야
음 그거 말고 다른 부분은 어때 보여
지금 다시 보니까 창문 배치가 조금 이상한 느낌이야
그러니까 말이야 창문 높이를 좀 조율하는 게 좋지 않을까
그럼 그 부분은 다시 조정해보자
그리고 채광 고려해서 창문 크기를 키우는 것도 괜찮을 것 같아
맞아 그거 좋을 것 같아
다음 회의 전에 수정된 도면 보고 이 부분 더 논의하자
오케이 그러면 그렇게 진행해
그럼 일단 이따 회사에서 봐
응 알겠어 이따 봐",0
"어 지금 시간 좀 괜찮아
응 괜찮아 말해봐
우리 공모전 최종 제출물 점검해야 할 것 같은데
오 그래 알겠어 지금 앉아서 컴퓨터 앞이야
우선 전체적으로 다 봤어 괜찮은 것 같은데 한 군데 좀 헷갈려
어디 부분인데
그 3단계 부분 있잖아 설명이 조금 모호한 것 같아서
아 그 부분 다시 손보자 내가 제안서 문서 열어볼게
고마워 내가 수정하면서 같이 확인할게
우선 이렇게 하면 될 것 같아 그리고 나머지 부분도 한 번 더 체크해줄래
당연하지 그래도 최종 제출물이니까 꼼꼼히 해야지
그러게 말이야 근데 괜찮아 보이는 것 같아서 다행이다
응 나도 그렇게 생각해 그럼 우리 다 준비되면 최종 제출하자
응 그렇게 하자 알겠어 그럼
마무리 잘하고 잘 제출하자
그래 수고했어 나중에 봐",0
"어 지금 걷는 중이야
어 나도 걷고 있어 뭐하고 있어
오늘 제출물 최종 점검 하려고 했지
맞아 점검하고 수정할 부분 있으면 빨리 수정해야 해
어 맞다 그 코드 문제 있다던데 해결했어
응 해결했어 오류 난 부분 다시 확인했더니 다른 부분에서 오류가 나더라고
아 다행이다 진짜 빨리 해결했네
그러게 근데 디자인 쪽은 어때 괜찮아
디자인은 별 문제 없었어 다 수정했고 최종 버전 확인했어
오 좋다 그럼 문제 없겠네
응 이제 거의 다 됐어 제출 전에 한 번 더 검토하자
그래 그렇게 할게
그럼 나중에 다시 연락할게
응 나중에 봐",0
"어 야 뭐해
어 나 카페에 있는데 좀 시끄러울 수도 있어
괜찮아 나도 카페야 어때 방송 어제 봤어
하하 재밌었지 진짜 거기 나온 거 실감 안 나더라니까
처음엔 떨렸을 거 같은데
완전 떨렸어 그 사람들 앞에서 이야기하는 게 쉽지 않더라고
그래도 잘하던데 하하
고마워 촬영 끝나고 다 같이 이야기 나누는데 웃기기도 하고
뭐라는데
그게 진짜 여기선 말 못해 하하 근데 다들 너무 친절했어
너 다음번에 또 나가면 연락 좀 해줘
물론이지 이번에 배운 것도 많고 다음엔 또 다른 모습 보여줄게
진짜 기대된다 다음 번엔 뭐 준비 중이야
아직은 비밀인데 기대해 주라
알겠어 그럼 나중에 또 얘기하자
그래 나중에 보자",0
"야 뭐해
카페에서 쉬고 있어
거기 시끄럽네
그래서 좀 크게 말해야 돼 하하
아 내가 말이야 TV 프로그램에 나갔잖아
맞다 맞다 어떻게 됐어
처음엔 진짜 떨렸어 근데 하다 보니까 재미있더라고
와 대박이네 어떤 프로그램이었어
음 예능 프로그램이었는데 웃긴 장면도 많고 하하
하하 좋겠다 나중에 방송 나올 때 꼭 봐야겠다
응 그날은 다 같이 모여서 볼까
그러자 카페에서 만나서 다 같이 보자
오 좋지 카페도 시끄러우니까 조용한 데로 가서
그래 그게 좋겠다 그럼 그때 보자
알았어 연락할게
응 나중에 봐",0
"야 뭐해
어 나 카페에서 커피 마시고 있어
거기 시끄럽네 좀 조용한 데로 갈까
아냐 괜찮아 어차피 사람 많아서 어쩔 수 없지 뭐
그래 이번에 넷플릭스에서 뭐 봤어
음 나는 그 새로운 드라마 봤어 주인공 케미 대박이지 않냐
맞아 맞아 진짜 끌리더라 게다가 스토리도 생각보다 깊이가 있어서 놀랐어
그러니까 음 잘 안 들리는데 잠깐 말 좀 크게 해줄래
아 미안해 여기 좀 시끄러워서 그래 맞아 스토리라인이 진짜 예상 밖이라 좋았어
특히 그 마지막 반전 대박이었잖아
그치 나도 그 부분 보고 소름 돋았어 크크
완전 동의해 다음 시즌 빨리 나왔으면 좋겠다
그럼 우리 나중에 만나서 또 얘기하자
좋아 오케이 그럼 나중에 봐
나중에 봐",0
"야 뭐해
지금 밖에 나와 있어 근데 왜
드라마 어제 본 거 있잖아 그거 얘기 좀 하려고
아 그래 그거 진짜 대박이었어 어떤 부분이 제일 좋았어
음 나는 마지막 회에서 주인공이 결국 선택하는 장면 완전 감동적이었어
하하 그러게 진짜 그 장면 너무 좋았어 그리고 음악도 예술이더라
맞아 맞아 그 배경음악이 분위기를 다 살리더라고
날씨도 좋고 이 드라마 얘기하니까 기분이 더 좋네 하하
그러게 여기 바람도 좀 불어 시원하고 좋아
그럼 다음 주에 또 다른 드라마 같이 볼까
좋지 좋아 그럼 시간 맞춰서 연락할게
응 그래 나중에 봐",0
"안녕하세요 저기 지금 밖에 나와 있어서
아 네 나도 지금 밖에 있어요 바람 많이 불죠
그러게요 촬영 소품 목록 확인하고 싶어서요
그럼 지금 바로 얘기해 볼까요 뭐부터 확인해드릴까요
일단 이번 주 월요일 촬영이니까 그날 필요한 것부터요
네 알겠습니다 음 리스트 보면 카메라 가방이랑 소품상자 첫 번째로 준비해야 하고요
그 다음에 클립보드랑 의상 체크하는 것도 있죠 그걸로 확인해야 해요
그렇죠 의상은 이미 한번 점검했으니까 상태 문제 없을 거예요
완벽하네요 그리고 소품들은 별도 체크해 주시면 감사하겠습니다
네네 알겠습니다 그럼 월요일 촬영 전까지 다 챙겨 둘게요
고마워요 그렇게 해주시면 정말 좋겠어요 바람 조심하세요
네 감사합니다 좋은 하루 보내세요",0
"안녕하세요 소품 준비 확인하려고요
네 지금 이동 중이었는데 괜찮으세요
아 네 괜찮습니다 소품 목록 준비되어 있습니다
음 혹시 일정 조율할 부분 있을까요
오늘 오후에 확인 가능합니다 가장 필요한 것들 우선 확인하죠
네 그러면 오후 다섯 시쯤에 보도록 하겠습니다
네 그 시간 괜찮습니다
아 그리고 추가로 필요한 것들이 있으면 미리 말씀 부탁드립니다
네 알겠습니다 준비 잘할게요
그럼 이따 뵙겠습니다",0
"어 지금 어디야
나 지금 걷는 중이야 어서 말해
이번 주말에 만날 수 있을까
글쎄 이번 주말에는 스케줄이 좀 많아서
그러면 다음 주는 어때
다른 사람들 눈 피해서 은밀하게 약속을 잡아야 할 것 같아
맞아 조심해야지 그러면 날씨 좋은 날 공원에서 만나는 건 어때
그럼 그날 날씨 좋으면 그렇게 하자
좋아 그때 만나서 많은 얘기하자
그래 나중에 또 얘기해
음 조심히 이동해
응 고마워 너도 잘 다녀와",0
"어 뭐해
집에 있어 편하게 얘기해도 돼
어 그래 나도 이제 좀 쉬고 있어
주말에 우리 만나기로 했던 거 어때
음 좋아 어디서 만나면 조용할까
친구가 추천한 카페가 있는데 거기 어때
거긴 괜찮을 것 같아 사람도 많지 않고
응 그래서 좀 더 편하게 얘기할 수 있을 거야
좋아 그럼 몇 시에 보자
점심쯤 어떨까 그때 사람들이 덜 붐빌 것 같아
좋아 그때 보자 기다릴게
응 그러면 나중에 봐 조심히 다녀",0
"이번에 새로 들어온 신입 어때
음 나쁘지 않더라
오 그래 그래서
적응도 잘하고 업무도 빨리 배우는 것 같아
다행이다 걱정했는데
근데 아는 거 있으면 좀 알려줘야겠더라고
맞아 처음엔 다 그렇지 않아
응 근데 의욕도 넘치고
그건 좋네 정말
조용히 해야 돼 아 그리고 나중에 한번 같이 밥 먹자
좋지 다음 주쯤 시간 봐서
그럼 그때 보자",0
"어 거기 소음 심한가 봐
응 카페에서 전화하는 중이라 좀 시끄럽네
괜찮아 들려 지금 뭐 하고 있어
나도 일하고 있었어 근데 이번에 신입 어떠냐고 궁금했어
아 그 친구 적응 잘하고 있는 것 같아
맞아 근데 가끔 회의 때 좀 긴장하는 것 같더라고
아 그렇구나 그래도 열심히 하려고 하니까 좋네
맞아 맞아 도와주고 싶더라
응 그럼 기회 될 때 같이 저녁하자
좋지 얼마든지 거기 조용한 데로 가고 싶어
그래 알았어 그럼 나중에 봐
응 나중에 봐 조심히 들어가",0
"야 뭐해
지금 카페인데 되게 시끄럽다
오 나와 있구나
응 주말에 시간 있어서 나왔어
음 그럼 우리 아이템 강화 얘기 좀 해볼까
좋아 나 그거 강화하다가 자주 실패하거든
맞아 그거 진짜 운빨이잖아
그래도 전략이 필요하다니까
일단 기본 재료도 강도가 중요한 거 알지
응 그거 알아서 그냥 대충 던지면 안 돼
그리고 강화할 때 시간대도 중요하대
어 진짜 그러면 언제가 제일 괜찮아
사람들 말로는 새벽이 좋대
아 새벽에 그럼 일찍 일어나야겠네
크크 그래도 그게 훨씬 좋아
알았어 그럼 나도 한번 그렇게 해볼게
응 힘내자 우리
좋아 나중에 또 보자",0
"야 너 요새 게임 잘 돼
어 그 아이템 강화 때문에 고민이야
그러게 나도 그거 어떻게 해야 할지 모르겠어
조용히 해야 돼 여기가 좀 조용한 곳이라
아 그래 근데 아이템 강화하려면 뭐가 필요하지
음 나는 일단 강화석 모으고 있어 그리고 레벨업할 때는 경험치도 많이 쌓아야 하잖아
맞아 경험치 쌓으려면 퀘스트도 많이 해야겠지
응 퀘스트 꾸준히 하는 게 좋대 대신 포인트도 잘 사용해야 해
포인트 잘 쓰면 더 빠르게 레벨업 할 수 있겠다
그치 그리고 실패할 때도 있으니까 조심하라고 하더라
아 그렇구나 그럼 이번 주말에 같이 좀 해볼까
좋아 그럼 그때 만나서 아이템도 강화해보자
오케이 그럼 나중에 보자",0
"지금 나와 있어
바람이 좀 부네
자재 비용 좀 이야기해보자고 했잖아
응 그렇지 그거 말이야
일단 철근 비용이 좀 올라서 예산 조정이 필요해
얼마나 오른 건데
한 10퍼센트 정도
아 그럼 다른 항목에서 줄여야겠네
맞아 다른 자재에서 절감을 해야 할 것 같아
음 그러면 콘크리트는 어때
그건 다행히 가격이 그대로야
아 다행이다 그럼 그쪽에서 더 안 써도 되겠네
응 가능할 것 같아
내일 다시 한번 자세히 정리해보자
그래 그렇게 하자 바람이 너무 부네 얼른 들어가자
맞아 지금은 날씨가 너무 변덕스러워
들어가자고
그래 내일 봐
응 내일 보자",0
"안녕 지금 괜찮아
어 조용히 해야 돼서 조심스레 말해
그래 자재 비용 관련해서 얘기 좀 할까 해서 전화했어
아 맞아 지금 좀 늘어난 것 같던데
맞아 특히 철근 쪽이 많이 올라서 예산이 좀 빡빡할 것 같더라
음 그러니까 어떻게 조정할 수 있을까
그 재조정 가능할지 견적 다시 체크해볼게
그러면 다른 부분에서 조금 줄여야 하나
맞아 다른 자재에서 좀 절약할 수 있는지를 봐야겠어
오케이 그럼 난 또 목록 정리해볼게
알았어 그럼 다음 회의 때 다시 얘기하자
응 조용히 해야 되니까 끊을게
알았어 나중에 봐",0
"야 뭐해
카페에서 잠깐 쉬고 있어
거기 시끄럽네
그래서 전화 걸었어 발표 연습 좀 같이 하려고
어 좋아 아까 얘기한 대로 해보면 돼
그새 좀 정리했거든 들어봐
음 좋다 근데 중간 부분은 좀 더 설명해도 될 것 같은데
아 맞다 그 부분에서 좀 더 구체적으로 얘기해야겠다
그리고 목소리 톤을 조금 더 높이면 좋을 것 같아
알겠어 고마워
잠깐만 조용한 데로 옮길게 너무 시끄럽다
그래 천천히 해
그럼 이따 만나서 다시 맞춰보자
알았어 연락해
응 잘 지내고",0
"야 너 지금 어디야
나 지금 밖에 나와 있어
바람 많이 불어
응 나도 바깥이야
오늘 발표 연습 다시 해볼까
어 좋아 아까 얘기한 부분 조금 수정했어
그래 잘했어 나도 조금 더 연습해야겠더라
어떤 점이 부족해 보였어
음 좀 더 자연스럽게 연결하면 좋을 것 같아
맞아 그러게 자연스럽게 하려면 어떻게 해야할까
내 생각엔 내용 외워서 말을 끌어내는 것보단 상황에 맞게 대화를 나누는 느낌으로
그러네 역시 그쪽이 나을 것 같아
그럼 발표 순서 맞춰보면서 연습하자
오케이 그럼 집에 가서 다시 얘기하자
응 알았어 들어가면서 얘기하자",0
"야 뭐해
카페에서 친구들이랑 있어
지금 좀 시끄럽지 이런데서는
어제 그 드라마 봤어
봤지 완전 재밌었어
맞아 그 주인공 표정 너무 웃겼어
하하 그러게
뒤에 반전이 장난 아니었어
아 그렇지 나 완전 놀랐잖아
음 잘 안 들릴 때가 있네
아 미안 좀 시끄럽네 내가 좀 옮길게
괜찮아 드라마 얘기 더 해줘
그게 어제 본 배우
응 그 사람 연기 진짜 잘해
진짜 인정 그것도 보고 나 진짜 감탄했어
우리 다음주에 같이 볼래
좋지 일단 스케줄 보고 연락할게
알았어 그럼 나중에 봐
그래 연락할게",0
"야 뭐해 지금
어 나 지금 버스 타고 가는 중이야
아 진짜 그럼 조심히 가고 있네
응 조용해서 괜찮아
어제 그거 봤어 어 맞아 그 드라마
봤지 완전 재미있던데
맞아 그 주인공 연기 대박이었어
하하 진짜 웃겼어 그 상황이
그러게 진짜 어떻게 그런 생각했을까
나도 그 생각했어 작가가 천재인 듯
다음 회도 완전 기대돼
완전 나도 그 장면 어떻게 이어질지 궁금해
버스 내릴 정거장 다 왔다
알겠어 집 도착하면 연락해
응 끊을게 나중에 봐
응 나중에 봐",0
"야 어제 그거 봤어
어 봤어
와 진짜 대박이더라
그러니까 그 장면에서 완전 소름 돋았어
음 특히 그 주인공 표정 연기 진짜 감정적이었어
맞아 나도 눈물 날 뻔했어
그니까 특히 음악도 장면이랑 잘 어울려서 더 몰입됐어
어 나중에 또 보고 싶더라
나중에 다시 보자 같이
그래 같이 보고 또 얘기하자",0
"야 너 그 드라마 봤어
어 어떤 장면 말하는 거야
음 그러니까 주인공이 고백하는 장면 있잖아 거기서 진짜 감동 받았어
아 맞아 그 장면 너무 좋았지 주인공 표정이 진짜 대단했어
하하 그러게 나도 울 뻔 했어
음 근데 나 그때 카페에 있어서 주변이 시끄러워서 집중하기 힘들었어
아 그렇구나 그래도 그 장면은 진짜 기억에 남을 것 같아
그러게 너도 그 드라마 다 봤으면 좋겠다 진짜 추천이야
음 알겠어 주말에 시간 내서 볼게
오케이 그럼 다음에 또 얘기하자
응 그래 나중에 보자",0
"안녕하세요
어 안녕
지금 바깥인데 좀 시끄러워도 이해해
괜찮아 나도 지금 밖이야
다름이 아니라 이번 영화 스케줄 때문에 연락했어
어떤 게 궁금해
배우 스케줄 좀 확인하려고 하는데 다음 주 주말 가능할까
지금 확인해볼게 좀 기다려줘
어 고마워
음 배우님 스케줄 보니까 다음 주 주말 가능하대
아 그래 다행이다
혹시 장소도 정했어
아직 구체적으로 정해지진 않았어
알았어 그럼 정해지면 다시 연락 줄게
응 연락 줄래
알겠어 그럼 연락해
응 안녕",0
"안녕하세요 지금 괜찮으세요
네 말씀하세요
다름이 아니라 배우님 스케줄 확인 좀 하려고요
아 그렇군요 어떤 기간을 보시면 될까요
다음 달 초쯤에 가능하신 날이 있을까요
잠시만요 일정을 다시 확인해볼게요
네
1일부터 3일까지는 가능하십니다
아 그렇군요 그럼 그 기간 중에서 미팅을 잡으면 될 것 같아요
네 그렇게 하시면 될 것 같습니다
정말 감사합니다 그럼 일정 조정되면 다시 연락드릴게요
알겠습니다 좋은 하루 되세요
네 감사합니다",0
"어 지금 밖에 나와 있어
날씨 좋다
어디서 만날까
그 공원 어때
괜찮아 조용한 데로 가도 돼
음 그러면 거기 3시쯤 어때
응 좋아 걸어갈게
음 그럼 같이 산책하면 되겠다
너무 기대된다
하하 그러게
그럼 이따가 봐",0
"지금 어디야
나 차 타고 이동 중이야
아 진짜 바쁜데 신경 써줘서 고마워
시간이 좀 있거든
이번엔 어디로 갈까
음 조용한 데가 좋을 것 같은데
그럼 저번에 갔던 거기 어때
거기 괜찮아 사람이 많지 않아서
그래 그럼 시간은
음 여섯 시쯤
좋아 그럼 퇴근하고 바로 갈게
오케이 그럼 일 끝나고 조심히 와
운전 잘하고 연락해
응 알겠어 나중에 봐",0
"야 뭐해
어 지금 밖에 나와 있어 걸으면서 전화받았어
아 그래 바람 불어서 시원하지 않아
진짜 좋아 좀 더워졌어
그래서 우리 신입 평가 얘기해볼까
응 그게 신입이 업무 적응 잘하고 있는 것 같아
맞아 처음엔 좀 어색해 보였는데 이제는 많이 나아졌더라
일도 열심히 하고 그러고 보니까 질문도 잘하더라
음 맞아 말도 잘해서 좋아
앞으로 더 성장할 것 같아서 기대돼
아 나도 그렇게 생각해
그럼 우리 다음주에 다 같이 한번 만나볼까
좋지 구체적으로 어디서 보지
주말에 공원에서
그래 좋다
오케이 그럼 그렇게 하자
응 좋아 연락할게
그래 다음에 봐",0
"안녕 거기 조용해
응 여기 도서관이라 목소리 낮춰야 돼
우리 신입 얘기 좀 해볼까
음 그래 적응은 잘 하고 있는 것 같아
응 나도 그렇게 느꼈어 일도 잘 따라오는 것 같고
맞아 뭐 문제 없는 거지
응 솔직히 처음엔 좀 걱정했는데 생각보다 괜찮더라
하하 그러게
그래서 앞으로 뭐 더 도와줄 게 있을까
음 우선은 계속 지켜보는 게 좋을 것 같아
맞아 조금 더 시간을 줘야겠어
응 그럼 다음 주에 또 이야기하자
좋아 그럼 연락해
응 나중에 봐",0
